road,way_id,seq,lat,lon,average_green
Caerphilly Road,119684350,74,51.579224,-3.062113,0.159011
Risca Road,119685368,74,51.584064,-3.016457,0.3999795
Malpas Road,124735129,74,51.613814,-3.006044,0.0679355
Chepstow Road,224768744,74,51.611579,-2.886941,0.8311575
Queensway Meadows,243491820,74,51.573382,-2.943577,0.198024
Monmouth Castle Drive,255042717,74,51.573041,-2.999977,0.00012
Risca Road,299229650,74,51.598019,-3.068346,0.2798875
Chepstow Road,320006578,74,51.591003,-2.951748,0.011836
Corporation Road,368362178,74,51.582375,-2.973899,0.0478365
East Way Road,434896480,74,51.564829,-2.984335,0.0766555
Western Avenue,2372923,75,51.578636,-3.031478,0.1365615
Ringland Way,4209086,75,51.59168,-2.923156,0.2335595
Spytty Road,4811058,75,51.575012,-2.961193,0.2420165
Chepstow Road,4811152,75,51.590479,-2.983546,0.0914115
Fields Park Road,4812174,75,51.587767,-3.012962,0.000112
Forge Road,4812693,75,51.571541,-3.039662,0.157527
Chepstow Road,5062054,75,51.588462,-2.970663,0.055421
Stephenson Street,7938151,75,51.56979,-2.976338,0.227639
Risca Road,7938482,75,51.584808,-3.021062,0.2996715
Malpas Road,8018432,75,51.615916,-3.00754,0.387007
Laurel Road,8025721,75,51.580221,-3.055249,0.1210385
Duffryn Way,8025739,75,51.559991,-3.013013,0.1633605
Morgan Way,8025741,75,51.556083,-3.012987,0.137842
Old Roman Road,26306517,75,51.613052,-2.89342,0.594415
Medway Road,26784767,75,51.613152,-3.03336,0.253717
Pentwyn Lane,26784796,75,51.613177,-3.021215,0.993672
Shakespeare Crescent,26794228,75,51.572813,-3.022209,0.027643
Gaer Park Drive,26826128,75,51.579703,-3.020847,0.0483935
Melbourne Way,26826248,75,51.582806,-3.027374,0.2459935
Vancouver Drive,26826270,75,51.582191,-3.026045,0.195303
Allt-Yr-Yn View,26901758,75,51.591803,-3.014646,0.8959775
High Cross Lane,26901810,75,51.581569,-3.039561,0.0079175
Ebenezer Drive,26901811,75,51.583647,-3.043458,0.0815125
Glasllwch Lane,26929080,75,51.58387,-3.028303,0.4530465
Ruskin Avenue,27718109,75,51.597424,-3.053181,0.299927
Cwm Cwddy Drive,28610556,75,51.575309,-3.06095,0.2934375
Melfort Road,29622458,75,51.578593,-3.015684,0.1684095
Traston Road,30791673,75,51.567085,-2.962976,0.1903185
St. Julian's Road,35553001,75,51.596503,-2.974504,0.187838
Beechwood Road,35553013,75,51.588116,-2.964452,0.0281925
Oakfield Road,35590742,75,51.585268,-3.011465,0.1197805
Ringwood Avenue,35590745,75,51.59232,-2.947499,0.0432315
Ringland Circle,35590748,75,51.592178,-2.937407,0.0704165
Blaen-Y-Pant Crescent,36393907,75,51.605097,-3.010156,0.433995
Ridgeway Avenue,36566529,75,51.58756,-3.023103,0.350553
Usk Way,36741742,75,51.579302,-2.984574,0.2799805
Queensway Meadows,36741749,75,51.575121,-2.947781,0.5528735
Conway Road,36830104,75,51.586333,-2.968547,0.000685
Bassaleg Road,36875983,75,51.581155,-3.016133,0.3633875
Masefield Vale,36887170,75,51.575445,-3.019121,0.7729385
Lee Way,36887173,75,51.572312,-2.947735,0.017256
Hendre Farm Drive,36887183,75,51.588728,-2.932923,0.155858
Aberthaw Road,36887184,75,51.585478,-2.952229,0.2490685
Allt-Yr-Yn View,36920439,75,51.596447,-3.006941,0.0280125
Cae Perllan Road,36941011,75,51.578861,-3.009367,0.1426415
Barrack Hill,36948401,75,51.596886,-2.999713,0.4356615
Cwm Lane,36963893,75,51.596698,-3.045646,0.5112805
Brynglas Road,37392436,75,51.601414,-2.999041,0.4585305
Bryn Bevan,37392439,75,51.605305,-3.003283,0.054806
Tregwilym Road,37576824,75,51.585149,-3.055196,0.0752425
Tennyson Road,37720298,75,51.590485,-2.966479,0.0405565
Gibbs Road,37720309,75,51.588727,-2.962789,0.0327
Christchurch Road,37721138,75,51.598722,-2.944751,0.0807265
Heather Road,37835238,75,51.598505,-2.972383,0.3534855
Beaufort Road,37835244,75,51.601898,-2.969897,0.1493325
Constable Drive,37835255,75,51.600841,-2.969775,0.167106
Spytty Road,37845884,75,51.577425,-2.947404,0.3488915
Gainsborough Drive,37855734,75,51.601198,-2.963795,0.3387735
Libeneth Road,37953752,75,51.584807,-2.961575,0.145233
Dunstable Road,37953754,75,51.588371,-2.938867,0.0928615
Chepstow Road,38309479,75,51.596251,-2.938628,0.3076805
Aberthaw Circle,38309856,75,51.586489,-2.954336,0.047955
High Cross Road,38866128,75,51.589483,-3.043176,0.111527
Pilton Vale,38912654,75,51.614235,-3.000603,0.337174
Pillmawr Road,38912656,75,51.610814,-2.999167,0.1832005
Alma Street,39086563,75,51.580151,-2.991019,0.000121
Maesglas Avenue,39088303,75,51.567469,-3.008287,0.059424
Maesglas Crescent,39088304,75,51.566214,-3.010231,0.000282
Tregwilym Road,39211865,75,51.584005,-3.04909,0.62985
Allt-yr-yn Avenue,39212702,75,51.590521,-3.0141,0.4339575
Christchurch Road,39273942,75,51.593814,-2.961485,0.1196385
Liswerry Road,39734729,75,51.582147,-2.951518,0.0913695
Broadmead Park,39753255,75,51.580236,-2.944842,0.38499
Rowan Way,40433355,75,51.615896,-3.003875,0.2934155
Larch Grove,40433387,75,51.61263,-3.001757,0.2280955
Oliphant Circle,40434735,75,51.616324,-3.015555,0.283618
Thompson Avenue,40443428,75,51.582909,-2.953177,0.000862
Dorset Crescent,40444032,75,51.576968,-2.958876,0.096687
Usk Way,40450304,75,51.571696,-2.98704,0.06512
Howe Circle,40509556,75,51.59883,-2.929224,0.0637135
Sterndale Bennett Road,40510077,75,51.59029,-2.934316,0.3153355
Caerleon Road,40557215,75,51.603729,-2.971741,0.038928
Argosy Way,40678662,75,51.583159,-2.981193,0.315431
Monnow Way,40959895,75,51.608494,-3.025391,0.169608
Tregarn Road,41711285,75,51.612392,-2.887699,0.4650985
Capel Crescent,42101814,75,51.577322,-2.991433,0.0494775
St. Julian's Road,42421481,75,51.596352,-2.973917,0.28311
Christchurch Road,44774160,75,51.594602,-2.974956,0.094086
Usk Way,45022400,75,51.581245,-2.98503,0.104541
Lighthouse Road,46832853,75,51.561801,-3.012458,0.4187965
Spytty Road,48847114,75,51.575182,-2.961918,0.089049
Great Oaks Park,84658852,75,51.594944,-3.056901,0.117521
Bideford Road,87292108,75,51.568844,-3.009042,0.005818
Cromwell Road,88325873,75,51.582823,-2.966777,0.2395455
Monnow Way,95120886,75,51.61213,-3.033184,0.0383705
Caerphilly Road,119684350,75,51.579222,-3.062022,0.159011
Risca Road,119685368,75,51.584086,-3.016545,0.3706955
Malpas Road,124735129,75,51.613886,-3.006097,0.086354
Chepstow Road,224768744,75,51.611541,-2.887023,0.8311575
Queensway Meadows,243491820,75,51.573361,-2.943489,0.198024
Monmouth Castle Drive,255042717,75,51.573039,-2.999887,0.00012
Risca Road,299229650,75,51.598062,-3.068425,0.296094
Chepstow Road,320006578,75,51.591039,-2.951665,0.0209305
Corporation Road,368362178,75,51.582424,-2.973975,0.0478365
East Way Road,434896480,75,51.564828,-2.984245,0.0368465
Western Avenue,2372923,76,51.578571,-3.031415,0.1155325
Ringland Way,4209086,76,51.591602,-2.923202,0.2277785
Spytty Road,4811058,76,51.575019,-2.961284,0.2470975
Chepstow Road,4811152,76,51.590468,-2.983456,0.0914115
Fields Park Road,4812174,76,51.587739,-3.013048,0.000112
Forge Road,4812693,76,51.571603,-3.039727,0.145436
Chepstow Road,5062054,76,51.588453,-2.970573,0.047632
Stephenson Street,7938151,76,51.56979,-2.976428,0.4134595
Risca Road,7938482,76,51.584831,-3.020975,0.1902075
Malpas Road,8018432,76,51.615849,-3.007479,0.4028395
Laurel Road,8025721,76,51.580217,-3.055158,0.2178165
Duffryn Way,8025739,76,51.560007,-3.012924,0.1633605
Morgan Way,8025741,76,51.556085,-3.012896,0.137842
Old Roman Road,26306517,76,51.613052,-2.89351,0.594415
Medway Road,26784767,76,51.613227,-3.033311,0.1296115
Pentwyn Lane,26784796,76,51.613142,-3.021132,0.996643
Shakespeare Crescent,26794228,76,51.57287,-3.022279,0.038015
Gaer Park Drive,26826128,76,51.57978,-3.020892,0.109436
Melbourne Way,26826248,76,51.582875,-3.027432,0.0846165
Allt-Yr-Yn View,26901758,76,51.591861,-3.014577,0.967261
High Cross Lane,26901810,76,51.581495,-3.039612,0.0233655
Ebenezer Drive,26901811,76,51.583614,-3.043374,0.0815125
Glasllwch Lane,26929080,76,51.583835,-3.02822,0.331992
Ruskin Avenue,27718109,76,51.597488,-3.053118,0.3351155
Cwm Cwddy Drive,28610556,76,51.575306,-3.06086,0.3538965
Melfort Road,29622458,76,51.578629,-3.015767,0.068688
Traston Road,30791673,76,51.567109,-2.962889,0.0790915
St. Julian's Road,35553001,76,51.59654,-2.974587,0.2719165
Oakfield Road,35590742,76,51.58525,-3.011553,0.0975365
Ringwood Avenue,35590745,76,51.592348,-2.947585,0.1412085
Ringland Circle,35590748,76,51.592139,-2.937489,0.0704165
Blaen-Y-Pant Crescent,36393907,76,51.605186,-3.010163,0.607965
Ridgeway Avenue,36566529,76,51.587575,-3.023192,0.3021375
Usk Way,36741742,76,51.579365,-2.984638,0.2420275
Queensway Meadows,36741749,76,51.575173,-2.947855,0.619873
Conway Road,36830104,76,51.586311,-2.968459,0.0063695
Bassaleg Road,36875983,76,51.581143,-3.016222,0.3275795
Masefield Vale,36887170,76,51.57553,-3.019153,0.8065895
Lee Way,36887173,76,51.572401,-2.947747,0.015021
Hendre Farm Drive,36887183,76,51.588774,-2.932845,0.115785
Aberthaw Road,36887184,76,51.585484,-2.952319,0.2075255
Allt-Yr-Yn View,36920439,76,51.596495,-3.006864,0.0265235
Cae Perllan Road,36941011,76,51.57895,-3.009377,0.1279665
Barrack Hill,36948401,76,51.596874,-2.999623,0.4356615
Cwm Lane,36963893,76,51.596746,-3.045723,0.5328355
Rodney Road,37392432,76,51.589368,-2.99133,0.1977085
Brynglas Road,37392436,76,51.601345,-2.999099,0.6052065
Bryn Bevan,37392439,76,51.605344,-3.003365,0.102605
Tregwilym Road,37576824,76,51.585125,-3.055109,0.088097
Tennyson Road,37720298,76,51.590543,-2.966548,0.02629
Gibbs Road,37720309,76,51.588738,-2.962878,0.1589835
Christchurch Road,37721138,76,51.598727,-2.944661,0.3807725
Heather Road,37835238,76,51.59852,-2.972472,0.189452
Beaufort Road,37835244,76,51.601966,-2.969956,0.292633
Constable Drive,37835255,76,51.600864,-2.969862,0.167106
Spytty Road,37845884,76,51.577386,-2.947486,0.3780725
Gainsborough Drive,37855734,76,51.601156,-2.963715,0.2475915
Libeneth Road,37953752,76,51.584832,-2.961662,0.182683
Dunstable Road,37953754,76,51.588332,-2.938949,0.0928615
Chepstow Road,38309479,76,51.596288,-2.938546,0.3076805
Aberthaw Circle,38309856,76,51.586466,-2.954248,0.047955
High Cross Road,38866128,76,51.589529,-3.043254,0.4188295
Pilton Vale,38912654,76,51.614299,-3.000666,0.663525
Pillmawr Road,38912656,76,51.610823,-2.999077,0.414602
Alma Street,39086563,76,51.580176,-2.990932,0.000121
Maesglas Avenue,39088303,76,51.567407,-3.008353,0.0634985
Maesglas Crescent,39088304,76,51.566234,-3.010143,0.0024375
Tregwilym Road,39211865,76,51.584057,-3.049164,0.504342
Allt-yr-yn Avenue,39212702,76,51.590554,-3.014016,0.564994
Christchurch Road,39273942,76,51.593785,-2.9614,0.164431
Liswerry Road,39734729,76,51.582174,-2.951432,0.067001
Broadmead Park,39753255,76,51.580318,-2.944806,0.4526405
Rowan Way,40433355,76,51.615935,-3.003956,0.2934155
Larch Grove,40433387,76,51.612647,-3.001668,0.2280955
Oliphant Circle,40434735,76,51.616299,-3.015469,0.530022
Thompson Avenue,40443428,76,51.582919,-2.953087,0.011306
Dorset Crescent,40444032,76,51.576952,-2.958787,0.096687
Usk Way,40450304,76,51.571753,-2.98697,0.0366185
Howe Circle,40509556,76,51.59882,-2.929134,0.0637135
Sterndale Bennett Road,40510077,76,51.590311,-2.934404,0.3153355
Caerleon Road,40557215,76,51.603725,-2.97165,0.034348
Argosy Way,40678662,76,51.583226,-2.981254,0.0409665
Monnow Way,40959895,76,51.608496,-3.025481,0.169608
Tregarn Road,41711285,76,51.61238,-2.887789,0.4620035
Capel Crescent,42101814,76,51.577346,-2.991346,0.070901
St. Julian's Road,42421481,76,51.596316,-2.973834,0.382672
Christchurch Road,44774160,76,51.594599,-2.974866,0.0768325
Lighthouse Road,46832853,76,51.561761,-3.012376,0.417168
Spytty Road,48847114,76,51.575173,-2.961828,0.169476
Great Oaks Park,84658852,76,51.594867,-3.056857,0.1426725
Bideford Road,87292108,76,51.568787,-3.008974,0.0078795
Cromwell Road,88325873,76,51.582822,-2.966687,0.1441835
Monnow Way,95120886,76,51.61217,-3.033103,0.002119
Caerphilly Road,119684350,76,51.579221,-3.061932,0.161808
Risca Road,119685368,76,51.584109,-3.016632,0.390823
Malpas Road,124735129,76,51.613959,-3.00615,0.1315745
Chepstow Road,224768744,76,51.611503,-2.887105,0.799319
Queensway Meadows,243491820,76,51.573339,-2.943401,0.2768615
Monmouth Castle Drive,255042717,76,51.573023,-2.999798,0.00012
Risca Road,299229650,76,51.598105,-3.068505,0.338457
Chepstow Road,320006578,76,51.591074,-2.951582,0.060909
Corporation Road,368362178,76,51.582472,-2.974051,0.098982
East Way Road,434896480,76,51.564828,-2.984154,0.018739
Western Avenue,2372923,77,51.5785,-3.03136,0.422141
Ringland Way,4209086,77,51.591526,-2.923249,0.335541
Spytty Road,4811058,77,51.575025,-2.961374,0.2470975
Chepstow Road,4811152,77,51.590457,-2.983367,0.0128085
Fields Park Road,4812174,77,51.58771,-3.013134,0.000112
Forge Road,4812693,77,51.571666,-3.039792,0.145436
Chepstow Road,5062054,77,51.588445,-2.970483,0.047632
Stephenson Street,7938151,77,51.56979,-2.976519,0.4134595
Risca Road,7938482,77,51.584854,-3.020887,0.350255
Malpas Road,8018432,77,51.615782,-3.007419,0.209432
Laurel Road,8025721,77,51.580213,-3.055068,0.2178165
Duffryn Way,8025739,77,51.560023,-3.012835,0.189104
Morgan Way,8025741,77,51.556084,-3.012806,0.1046545
Old Roman Road,26306517,77,51.613052,-2.8936,0.3918775
Medway Road,26784767,77,51.613302,-3.033261,0.1296115
Pentwyn Lane,26784796,77,51.613106,-3.021049,0.996643
Shakespeare Crescent,26794228,77,51.572927,-3.022349,0.1126135
Melbourne Way,26826248,77,51.582941,-3.027494,0.172029
Allt-Yr-Yn View,26901758,77,51.591927,-3.014516,0.90224
High Cross Lane,26901810,77,51.581422,-3.039664,0.049094
Ebenezer Drive,26901811,77,51.58358,-3.04329,0.1642115
Glasllwch Lane,26929080,77,51.583801,-3.028136,0.395863
Ruskin Avenue,27718109,77,51.597551,-3.053054,0.369072
Cwm Cwddy Drive,28610556,77,51.575303,-3.06077,0.364175
Melfort Road,29622458,77,51.578677,-3.015844,0.1046545
Traston Road,30791673,77,51.567134,-2.962802,0.0912085
St. Julian's Road,35553001,77,51.596578,-2.974669,0.2026745
Oakfield Road,35590742,77,51.585232,-3.011642,0.068268
Ringwood Avenue,35590745,77,51.592379,-2.94767,0.1412085
Ringland Circle,35590748,77,51.592101,-2.937571,0.0729215
Blaen-Y-Pant Crescent,36393907,77,51.605276,-3.010162,0.6078785
Ridgeway Avenue,36566529,77,51.587609,-3.023276,0.3021375
Usk Way,36741742,77,51.579429,-2.984702,0.246134
Queensway Meadows,36741749,77,51.575225,-2.947929,0.5609925
Conway Road,36830104,77,51.586289,-2.968372,0.0063695
Bassaleg Road,36875983,77,51.58113,-3.016312,0.3178845
Masefield Vale,36887170,77,51.575618,-3.019169,0.7711815
Lee Way,36887173,77,51.57249,-2.947759,0.015021
Hendre Farm Drive,36887183,77,51.588819,-2.932767,0.091223
Aberthaw Road,36887184,77,51.585491,-2.952409,0.2075255
Allt-Yr-Yn View,36920439,77,51.596545,-3.006789,0.056272
Cae Perllan Road,36941011,77,51.57904,-3.009387,0.0532375
Barrack Hill,36948401,77,51.596848,-2.999538,0.5307755
Cwm Lane,36963893,77,51.596791,-3.045801,0.592926
Rodney Road,37392432,77,51.589434,-2.991391,0.1952345
Brynglas Road,37392436,77,51.601277,-2.999158,0.5605625
Tregwilym Road,37576824,77,51.585099,-3.055022,0.1224965
Tennyson Road,37720298,77,51.590592,-2.966623,0.0363355
Gibbs Road,37720309,77,51.588749,-2.962968,0.1589835
Christchurch Road,37721138,77,51.59873,-2.94457,0.3807725
Heather Road,37835238,77,51.598537,-2.972561,0.18863
Beaufort Road,37835244,77,51.602036,-2.970013,0.138251
Constable Drive,37835255,77,51.600888,-2.969949,0.194391
Spytty Road,37845884,77,51.577347,-2.947567,0.3780725
Gainsborough Drive,37855734,77,51.601114,-2.963635,0.2475915
Dunstable Road,37953754,77,51.588294,-2.939031,0.117163
Chepstow Road,38309479,77,51.596324,-2.938463,0.264324
Aberthaw Circle,38309856,77,51.586438,-2.954162,0.041992
High Cross Road,38866128,77,51.589574,-3.043332,0.4188295
Pilton Vale,38912654,77,51.614363,-3.00073,0.614354
Pillmawr Road,38912656,77,51.610832,-2.998987,0.320371
Alma Street,39086563,77,51.5802,-2.990845,0.000923
Maesglas Avenue,39088303,77,51.567349,-3.008421,0.077731
Maesglas Crescent,39088304,77,51.566261,-3.010057,0.0030845
Tregwilym Road,39211865,77,51.584108,-3.049239,0.6317225
Allt-yr-yn Avenue,39212702,77,51.590589,-3.013933,0.6744105
Christchurch Road,39273942,77,51.593756,-2.961314,0.164431
Liswerry Road,39734729,77,51.582206,-2.951347,0.0587915
Broadmead Park,39753255,77,51.580404,-2.94478,0.2582765
Rowan Way,40433355,77,51.615975,-3.004037,0.1649645
Larch Grove,40433387,77,51.61266,-3.001579,0.1025805
Oliphant Circle,40434735,77,51.616269,-3.015384,0.530022
Thompson Avenue,40443428,77,51.582928,-2.952997,0.011306
Dorset Crescent,40444032,77,51.576937,-2.958698,0.072594
Howe Circle,40509556,77,51.59881,-2.929045,0.054967
Sterndale Bennett Road,40510077,77,51.590323,-2.934493,0.374564
Caerleon Road,40557215,77,51.603722,-2.97156,0.058706
Argosy Way,40678662,77,51.583292,-2.981315,0.0409665
Monnow Way,40959895,77,51.608502,-3.025572,0.1300235
Tregarn Road,41711285,77,51.612368,-2.887878,0.655433
Capel Crescent,42101814,77,51.577371,-2.991259,0.070901
St. Julian's Road,42421481,77,51.59628,-2.973752,0.263259
Christchurch Road,44774160,77,51.594596,-2.974775,0.077683
Lighthouse Road,46832853,77,51.561722,-3.012295,0.417168
Spytty Road,48847114,77,51.575164,-2.961738,0.1581105
Great Oaks Park,84658852,77,51.594783,-3.056823,0.1606775
Bideford Road,87292108,77,51.568741,-3.008896,0.0077455
Cromwell Road,88325873,77,51.582821,-2.966596,0.148585
Monnow Way,95120886,77,51.61221,-3.033022,0.004032
Caerphilly Road,119684350,77,51.579219,-3.061841,0.161808
Risca Road,119685368,77,51.584131,-3.01672,0.388528
Malpas Road,124735129,77,51.614032,-3.006204,0.1315745
Chepstow Road,224768744,77,51.611465,-2.887187,0.799319
Queensway Meadows,243491820,77,51.573318,-2.943313,0.425647
Monmouth Castle Drive,255042717,77,51.573005,-2.99971,0.00012
Risca Road,299229650,77,51.598148,-3.068584,0.338457
Chepstow Road,320006578,77,51.59111,-2.951499,0.060909
Corporation Road,368362178,77,51.582519,-2.974128,0.239648
East Way Road,434896480,77,51.564834,-2.984064,0.025408
Western Avenue,2372923,78,51.578429,-3.031305,0.422141
Ringland Way,4209086,78,51.591449,-2.923296,0.439404
Spytty Road,4811058,78,51.575032,-2.961464,0.26266
Chepstow Road,4811152,78,51.590446,-2.983277,0.0023655
Fields Park Road,4812174,78,51.587684,-3.01322,0.000112
Forge Road,4812693,78,51.571728,-3.039857,0.2211655
Chepstow Road,5062054,78,51.588436,-2.970393,0.0522815
Stephenson Street,7938151,78,51.569789,-2.976609,0.2894115
Risca Road,7938482,78,51.584877,-3.0208,0.4754115
Malpas Road,8018432,78,51.615715,-3.007358,0.22219
Laurel Road,8025721,78,51.580209,-3.054978,0.4695215
Duffryn Way,8025739,78,51.560036,-3.012745,0.1966495
Morgan Way,8025741,78,51.556082,-3.012715,0.202501
Old Roman Road,26306517,78,51.613052,-2.893691,0.4084435
Medway Road,26784767,78,51.613378,-3.033211,0.0512805
Pentwyn Lane,26784796,78,51.613071,-3.020966,0.997584
Shakespeare Crescent,26794228,78,51.572984,-3.022419,0.1126135
Melbourne Way,26826248,78,51.583007,-3.027555,0.2628455
Allt-Yr-Yn View,26901758,78,51.591993,-3.014454,0.997855
High Cross Lane,26901810,78,51.581348,-3.039717,0.158213
Ebenezer Drive,26901811,78,51.583547,-3.043206,0.1642115
Glasllwch Lane,26929080,78,51.583787,-3.028047,0.186498
Ruskin Avenue,27718109,78,51.597615,-3.05299,0.369072
Cwm Cwddy Drive,28610556,78,51.5753,-3.060679,0.364175
Melfort Road,29622458,78,51.578725,-3.015921,0.106063
Traston Road,30791673,78,51.567161,-2.962716,0.0762755
St. Julian's Road,35553001,78,51.596615,-2.974751,0.0510935
Oakfield Road,35590742,78,51.585213,-3.01173,0.067012
Ringwood Avenue,35590745,78,51.592422,-2.947749,0.114148
Ringland Circle,35590748,78,51.592064,-2.937653,0.0713805
Blaen-Y-Pant Crescent,36393907,78,51.605366,-3.010154,0.517667
Usk Way,36741742,78,51.579494,-2.984764,0.250963
Queensway Meadows,36741749,78,51.575278,-2.948002,0.5609925
Conway Road,36830104,78,51.586267,-2.968284,0.003595
Bassaleg Road,36875983,78,51.581118,-3.016402,0.3178845
Masefield Vale,36887170,78,51.575707,-3.019184,0.68256
Lee Way,36887173,78,51.572579,-2.947771,0.02476
Hendre Farm Drive,36887183,78,51.588864,-2.932688,0.162294
Aberthaw Road,36887184,78,51.585497,-2.9525,0.1910595
